SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,201144,0022200865,"FEB 13, 2023",MIN @ DAL,W,32,4,8,0.5,3,6,0.5,1,2,0.5,1,2,3,9,1,0,2,4,12,6,1
22022,201144,0022200841,"FEB 10, 2023",MIN @ MEM,L,26,3,7,0.429,1,4,0.25,2,2,1.0,0,1,1,3,2,0,3,1,9,-11,1
22022,201144,0022200813,"FEB 06, 2023",UTA vs. DAL,L,31,4,8,0.5,1,4,0.25,1,1,1.0,0,1,1,11,0,0,2,1,10,-10,1
22022,201144,0022200792,"FEB 03, 2023",UTA vs. ATL,L,30,7,9,0.778,2,4,0.5,4,6,0.667,0,2,2,8,1,0,5,3,20,-7,1
22022,201144,0022200776,"FEB 01, 2023",UTA vs. TOR,W,31,5,8,0.625,0,3,0.0,9,9,1.0,0,3,3,8,0,2,3,2,19,1,1
22022,201144,0022200750,"JAN 28, 2023",UTA vs. DAL,W,34,2,8,0.25,0,4,0.0,0,0,0.0,2,3,5,11,4,0,3,3,4,16,1
22022,201144,0022200727,"JAN 25, 2023",UTA @ POR,L,32,3,6,0.5,2,5,0.4,0,0,0.0,1,4,5,10,2,0,3,2,8,-4,1
22022,201144,0022200710,"JAN 23, 2023",UTA vs. CHA,W,27,5,12,0.417,4,8,0.5,0,0,0.0,0,3,3,3,1,1,0,2,14,19,1
22022,201144,0022200689,"JAN 20, 2023",UTA vs. BKN,L,32,2,8,0.25,1,4,0.25,4,4,1.0,0,5,5,9,1,0,1,3,9,-10,1
22022,201144,0022200675,"JAN 18, 2023",UTA vs. LAC,W,29,6,8,0.75,5,6,0.833,0,0,0.0,0,4,4,9,0,1,0,2,17,12,1
22022,201144,0022200662,"JAN 16, 2023",UTA @ MIN,W,30,5,8,0.625,3,6,0.5,1,1,1.0,1,7,8,6,0,0,0,0,14,9,1
22022,201144,0022200646,"JAN 14, 2023",UTA vs. PHI,L,29,3,9,0.333,2,7,0.286,6,7,0.857,1,0,1,8,1,0,0,1,14,-1,1
22022,201144,0022200614,"JAN 10, 2023",UTA vs. CLE,W,33,4,9,0.444,1,5,0.2,4,4,1.0,0,0,0,4,0,0,3,3,13,8,1
22022,201144,0022200600,"JAN 08, 2023",UTA @ MEM,L,28,3,9,0.333,0,2,0.0,1,1,1.0,0,0,0,8,1,0,3,2,7,-4,1
22022,201144,0022200592,"JAN 07, 2023",UTA @ CHI,L,28,3,9,0.333,3,5,0.6,0,0,0.0,0,2,2,7,0,0,1,1,9,-26,1
22022,201144,0022200578,"JAN 05, 2023",UTA @ HOU,W,32,3,10,0.3,1,5,0.2,2,2,1.0,1,3,4,11,0,0,0,1,9,18,1
22022,201144,0022200563,"JAN 03, 2023",UTA vs. SAC,L,33,6,10,0.6,2,4,0.5,4,5,0.8,0,1,1,7,3,0,1,2,18,11,1
22022,201144,0022200546,"DEC 31, 2022",UTA vs. MIA,L,31,2,7,0.286,1,4,0.25,4,4,1.0,0,4,4,8,0,0,4,3,9,-7,1
22022,201144,0022200537,"DEC 30, 2022",UTA @ SAC,L,30,4,11,0.364,4,8,0.5,5,6,0.833,1,1,2,8,1,0,3,5,17,-1,1
22022,201144,0022200521,"DEC 28, 2022",UTA @ GSW,L,32,2,11,0.182,1,8,0.125,0,0,0.0,0,2,2,10,1,0,3,5,5,0,1
22022,201144,0022200503,"DEC 26, 2022",UTA @ SAS,L,33,6,12,0.5,5,7,0.714,0,0,0.0,1,4,5,6,3,1,3,3,17,0,1
22022,201144,0022200478,"DEC 22, 2022",UTA vs. WAS,W,27,3,7,0.429,0,2,0.0,2,2,1.0,0,0,0,6,0,0,1,1,8,-8,1
22022,201144,0022200461,"DEC 20, 2022",UTA @ DET,W,26,3,7,0.429,1,5,0.2,0,1,0.0,1,2,3,7,1,0,0,2,7,9,1
22022,201144,0022200452,"DEC 19, 2022",UTA @ CLE,L,28,3,8,0.375,1,3,0.333,0,0,0.0,1,1,2,9,2,0,3,2,7,-10,1
22022,201144,0022200442,"DEC 17, 2022",UTA @ MIL,L,25,2,6,0.333,0,3,0.0,0,0,0.0,0,1,1,4,1,0,0,2,4,-9,1
22022,201144,0022200426,"DEC 15, 2022",UTA vs. NOP,W,32,1,8,0.125,0,4,0.0,2,6,0.333,0,2,2,6,0,0,2,3,4,5,1
22022,201144,0022200412,"DEC 13, 2022",UTA vs. NOP,W,29,2,8,0.25,2,7,0.286,1,1,1.0,0,0,0,6,1,0,3,3,7,12,1
22022,201144,0022200385,"DEC 09, 2022",UTA vs. MIN,L,25,6,11,0.545,3,7,0.429,2,2,1.0,0,1,1,6,0,0,2,2,17,-12,1
22022,201144,0022200238,"NOV 19, 2022",UTA @ POR,W,9,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,0,2,0,-12,1
22022,201144,0022200232,"NOV 18, 2022",UTA vs. PHX,W,30,4,9,0.444,4,5,0.8,1,2,0.5,1,3,4,10,1,1,2,5,13,-2,1
22022,201144,0022200208,"NOV 15, 2022",UTA vs. NYK,L,34,3,10,0.3,1,6,0.167,3,3,1.0,1,3,4,7,4,0,1,5,10,4,1
22022,201144,0022200195,"NOV 13, 2022",UTA @ PHI,L,32,1,7,0.143,1,4,0.25,0,0,0.0,0,1,1,8,0,0,3,2,3,-13,1
22022,201144,0022200185,"NOV 12, 2022",UTA @ WAS,L,30,1,8,0.125,0,5,0.0,1,1,1.0,0,3,3,10,1,0,2,1,3,-21,1
22022,201144,0022200162,"NOV 09, 2022",UTA @ ATL,W,29,2,6,0.333,0,2,0.0,3,4,0.75,0,1,1,13,0,0,1,2,7,-11,1
22022,201144,0022200157,"NOV 07, 2022",UTA vs. LAL,W,24,5,7,0.714,3,4,0.75,1,2,0.5,0,1,1,12,0,0,0,2,14,12,1
22022,201144,0022200143,"NOV 06, 2022",UTA @ LAC,W,33,7,13,0.538,2,6,0.333,1,1,1.0,1,6,7,4,2,0,1,0,17,11,1
22022,201144,0022200131,"NOV 04, 2022",UTA @ LAL,W,31,6,11,0.545,2,5,0.4,1,1,1.0,2,0,2,10,1,0,2,0,15,9,1
22022,201144,0022200115,"NOV 02, 2022",UTA @ DAL,L,33,3,8,0.375,1,4,0.25,4,4,1.0,0,1,1,8,1,0,3,1,11,4,1
22022,201144,0022200101,"OCT 31, 2022",UTA vs. MEM,W,30,5,9,0.556,5,7,0.714,0,0,0.0,0,2,2,5,1,0,0,2,15,15,1
22022,201144,0022200078,"OCT 28, 2022",UTA @ DEN,L,23,4,7,0.571,4,5,0.8,2,2,1.0,1,1,2,5,0,0,0,2,14,-4,1
22022,201144,0022200063,"OCT 26, 2022",UTA vs. HOU,W,28,4,11,0.364,3,8,0.375,2,4,0.5,0,3,3,5,1,0,3,5,13,6,1
22022,201144,0022200048,"OCT 24, 2022",UTA @ HOU,L,27,3,6,0.5,0,3,0.0,1,3,0.333,0,2,2,7,3,2,2,0,7,1,1
22022,201144,0022200040,"OCT 23, 2022",UTA @ NOP,W,36,3,12,0.25,1,6,0.167,0,0,0.0,0,2,2,8,0,1,1,1,7,-10,1
22022,201144,0022200025,"OCT 21, 2022",UTA @ MIN,W,36,4,15,0.267,3,9,0.333,1,2,0.5,1,2,3,11,2,0,1,5,12,13,1
22022,201144,0022200012,"OCT 19, 2022",UTA vs. DEN,W,32,3,8,0.375,2,4,0.5,5,5,1.0,0,2,2,8,2,1,3,0,13,16,1
